# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.614235 -10.775058 -14.302031 17.917233 1.513853 2.495143 -0.000369 -0.001020 702431.000000 1 0 0
2.211565 -13.641158 -12.894331 18.900687 -1.410070 2.321584 -0.006903 0.007656 349298.000000 1 0 0
2.250165 -11.217958 -14.486331 18.459675 -1.372837 2.473098 -0.005783 0.001176 368100.000000 1 0 0
-5.565635 -6.282158 -16.291331 18.326191 0.845802 2.665875 0.018268 -0.013160 -789013.000000 1 0 0
4.497565 -14.194858 -11.301231 18.693312 -1.263958 2.220010 -0.007874 0.004266 612894.000000 1 0 0
13.886465 -10.720958 -7.934131 19.254176 -0.657460 1.995525 0.026506 -0.011853 -930248.000000 1 0 0
6.994565 10.802942 -10.877531 16.850762 0.996203 2.272502 0.007574 -0.008203 1566470.000000 1 0 0
5.718765 -4.150258 -12.572631 14.422204 -0.627784 2.629570 -0.002433 -0.000047 1933900.000000 1 0 0
13.693065 0.495042 -10.013531 16.971031 0.036137 2.201901 0.007648 0.002258 -244000.000000 1 0 0
14.110665 5.023042 -10.345331 18.203508 0.341988 2.175253 0.003385 -0.004546 -410298.000000 1 0 0
4.069465 4.288642 -13.472931 14.713017 0.811615 2.728080 0.010088 -0.001349 2573520.000000 1 0 0
10.305965 -5.140058 -13.592431 17.815367 -0.462644 2.438678 0.016795 -0.001105 -734052.000000 1 0 0
2.494965 -7.554358 -11.878031 14.296181 -1.251807 2.551436 -0.006310 0.000239 1959820.000000 1 0 0
-5.668335 -2.059058 -15.167831 16.322771 0.348435 2.763157 0.010773 -0.008002 459345.000000 1 0 0
10.681265 0.050042 -9.576031 14.345463 0.004685 2.301683 0.006007 -0.003911 1635530.000000 1 0 0
-1.563735 -9.602758 -16.803331 19.416749 1.409371 2.616752 0.016124 -0.002828 1475910.000000 1 0 0
8.744765 1.715042 -17.935431 20.027281 0.193664 2.680462 0.021214 -0.001020 -1196270.000000 1 0 0
16.292565 -6.194558 -8.762531 19.509028 -0.363328 2.036613 0.039256 -0.008659 -1567500.000000 1 0 0
