# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.961225 -10.751249 -14.352529 17.958518 1.481627 2.496767 -0.010182 0.005358 -1910270.000000 1 0 0
2.028075 -13.283249 -13.147129 18.799063 -1.419287 2.345284 0.001345 0.006115 -378991.000000 1 0 0
1.928275 -11.068749 -14.837329 18.611334 -1.398318 2.493472 -0.006024 0.006843 1163820.000000 1 0 0
-5.724725 -6.343749 -16.504129 18.584991 0.836646 2.663851 -0.015516 0.003763 -1261880.000000 1 0 0
4.437975 -14.015949 -11.580729 18.715120 -1.264147 2.237998 -0.003843 0.002774 210166.000000 1 0 0
13.973375 -10.528049 -8.063329 19.264275 -0.645697 2.002660 0.011488 0.000514 -881733.000000 1 0 0
6.905275 10.844651 -10.896629 16.853065 1.003796 2.273871 0.006078 -0.004416 -708731.000000 1 0 0
5.626875 -4.156349 -12.645929 14.451867 -0.636204 2.636310 -0.003624 0.002311 1635360.000000 1 0 0
13.553275 0.564751 -10.238429 16.995165 0.041645 2.217341 -0.003060 0.002734 867035.000000 1 0 0
13.951275 5.124251 -10.530729 18.215166 0.352000 2.187231 0.009471 0.006394 3466.640000 1 0 0
4.012375 4.457551 -13.485529 14.759011 0.837910 2.723131 0.003810 0.000756 3482580.000000 1 0 0
10.046975 -4.914949 -13.835929 17.791328 -0.454968 2.461761 0.002922 -0.001290 -842939.000000 1 0 0
2.365875 -7.481749 -12.006129 14.342979 -1.264526 2.562708 -0.003920 0.001667 1846970.000000 1 0 0
-5.577425 -2.043849 -15.096529 16.223137 0.351254 2.766723 -0.001129 -0.000795 545301.000000 1 0 0
10.588575 0.169851 -9.797729 14.427136 0.016040 2.317357 0.000911 0.002977 1088690.000000 1 0 0
-1.788325 -9.448649 -16.937029 19.476602 1.383741 2.625206 -0.008260 -0.001254 866591.000000 1 0 0
8.271475 1.922951 -18.182329 20.067688 0.228422 2.704651 -0.007437 0.007038 -388033.000000 1 0 0
16.446975 -5.835649 -9.043129 19.655430 -0.340959 2.048885 0.013913 0.000893 19795.100000 1 0 0
10.005775 7.691851 -10.001029 16.102816 0.655388 2.240908 0.013021 0.001490 757840.000000 1 0 0
13.698675 -2.269049 -10.829729 17.609239 -0.164150 2.233186 0.001612 0.003790 215013.000000 1 0 0
7.061375 -1.810349 -13.805829 15.612216 -0.250968 2.655782 -0.000525 0.002799 165899.000000 1 0 0
-3.005925 6.615151 -13.779329 15.577731 -1.144289 2.656331 -0.000214 0.000892 77035.300000 1 0 0
11.012975 1.860151 -14.066329 17.961274 0.167326 2.470508 -0.004495 0.006790 70780.700000 1 0 0
-2.514025 10.680351 -12.868829 16.911445 -1.339617 2.435578 -0.002868 -0.000880 -2188090.000000 1 0 0
2.716175 -1.042149 -15.385229 15.657872 -0.366361 2.954706 -0.001060 -0.001003 735955.000000 1 0 0
-9.193825 0.489651 -15.235929 17.801677 -0.053208 2.598028 -0.001128 0.006623 -1598380.000000 1 0 0
2.127075 -1.941049 -18.083129 18.310971 -0.739702 2.983676 0.002020 -0.007141 2404990.000000 1 0 0
0.786675 7.783451 -13.179729 15.326651 1.470068 2.605914 0.003400 -0.005047 -1217130.000000 1 0 0
9.328775 -9.084849 -9.956129 16.391614 -0.772152 2.223569 0.005989 0.000684 -1033560.000000 1 0 0
3.734675 7.367451 -13.583629 15.897865 1.101632 2.595251 -0.000236 -0.000709 1355690.000000 1 0 0
-2.863725 9.086751 -15.467929 18.166640 -1.265495 2.589534 -0.008943 0.000791 289181.000000 1 0 0
5.329975 -7.635249 -15.299429 17.910281 -0.961364 2.594857 0.004896 -0.006714 -175548.000000 1 0 0
4.034775 7.280251 -16.496729 18.477649 1.064728 2.674306 0.007027 -0.004765 163817.000000 1 0 0
-0.468325 5.018151 -13.475829 14.387464 -1.477740 2.783699 0.008299 -0.005504 2278390.000000 1 0 0
8.655575 4.432151 -16.716829 19.339475 0.473247 2.614730 0.005642 0.007352 411621.000000 1 0 0
5.184675 0.354351 -14.481429 15.385649 0.068240 2.797049 0.001033 0.004032 -385891.000000 1 0 0
6.079375 7.954951 -11.622229 15.340021 0.918253 2.430487 -0.001315 -0.000912 338320.000000 1 0 0
2.575375 -8.234849 -15.010629 17.313702 -1.267692 2.619906 0.003818 -0.007784 118973.000000 1 0 0
3.907075 11.332751 -13.889229 18.346857 1.238798 2.429561 -0.009946 -0.006007 -2475490.000000 1 0 0
0.465575 -4.414249 -13.773629 14.471185 -1.465714 2.829838 0.001043 -0.003050 1246110.000000 1 0 0
8.379575 0.015751 -11.801729 14.474057 0.001880 2.524166 -0.006435 0.004338 -123636.000000 1 0 0
-1.112725 -5.012049 -16.275329 17.065905 1.352330 2.836021 -0.005879 -0.008237 650010.000000 1 0 0
4.420075 1.049951 -11.818829 12.661918 0.233219 2.774613 -0.003079 0.001052 801831.000000 1 0 0
-3.052825 -7.190749 -15.574929 17.424265 1.169308 2.676688 -0.017778 0.000878 2025600.000000 1 0 0
11.154075 -3.654549 -11.488829 16.424442 -0.316620 2.345488 0.005187 0.000030 692532.000000 1 0 0
6.395875 -6.953449 -12.579429 15.732123 -0.827142 2.497428 0.001364 0.000592 -1025220.000000 1 0 0
3.275875 -3.972849 -14.683629 15.560329 -0.881255 2.804312 0.002374 -0.002308 3123330.000000 1 0 0
-0.788725 -1.583449 -18.292629 18.377967 1.108665 3.045186 0.003648 -0.006463 -145080.000000 1 0 0
14.778175 2.958651 -8.678529 17.391519 0.197592 2.093251 -0.001666 -0.000188 -789701.000000 1 0 0
6.831875 4.486251 -14.371129 16.532704 0.581046 2.624489 0.002093 0.003761 2570970.000000 1 0 0
9.887575 -9.596249 -14.211329 19.794292 -0.770447 2.371650 0.012209 -0.004907 -230541.000000 1 0 0
8.787375 -3.190049 -15.802829 18.360930 -0.348232 2.607394 -0.000425 0.000521 -82399.800000 1 0 0
-5.302025 -2.240449 -17.980929 18.879748 0.399806 2.831786 -0.024103 0.012389 389595.000000 1 0 0
4.905575 -9.016749 -11.138629 15.147127 -1.072532 2.396998 -0.004355 0.003656 3166690.000000 1 0 0
-2.710925 4.067851 -17.135729 17.819364 -0.982960 2.863698 -0.007720 0.009237 2399740.000000 1 0 0
9.051775 9.622351 -14.662929 19.736407 0.815943 2.408245 0.020784 0.000003 -290774.000000 1 0 0
9.634275 10.098651 -11.709029 18.218215 0.808927 2.268827 0.022764 -0.002515 1082570.000000 1 0 0
11.884275 -5.907149 -9.841329 16.522171 -0.461290 2.208863 0.010765 0.000124 623480.000000 1 0 0
7.895075 7.116751 -13.785829 17.407741 0.733597 2.484771 0.009691 0.000947 38658.200000 1 0 0
3.824975 -4.258449 -17.628729 18.534748 -0.838972 2.827632 0.009895 -0.009636 955205.000000 1 0 0
9.203975 -7.465449 -12.414429 17.162870 -0.681480 2.379410 0.011351 -0.006713 -1049530.000000 1 0 0
11.902975 -8.583949 -8.953629 17.191057 -0.624787 2.118620 0.011679 0.003368 -30919.800000 1 0 0
-2.956025 -2.453849 -13.868729 14.391007 0.692837 2.871357 -0.003987 -0.007444 -2211390.000000 1 0 0
-0.598925 6.211751 -17.642529 18.713722 -1.474675 2.801605 0.001128 0.005380 2513260.000000 1 0 0
0.941175 -8.245549 -17.401229 19.278943 -1.457145 2.696574 -0.002149 -0.010801 397290.000000 1 0 0
-0.125625 8.545851 -16.004629 18.143745 -1.556097 2.651102 -0.002303 0.001483 617025.000000 1 0 0
1.527375 3.436551 -14.912329 15.379217 1.152568 2.894557 0.011005 -0.001864 2143450.000000 1 0 0
-2.056325 -0.356449 -15.840529 15.977418 0.171637 3.010597 0.001502 -0.002818 1664730.000000 1 0 0
14.049675 -4.296449 -8.676329 17.062576 -0.296773 2.104239 0.007684 0.002044 -38901.800000 1 0 0
0.441875 0.610751 -14.550929 14.570443 0.944476 3.089832 0.002605 -0.005457 719986.000000 1 0 0
8.677275 2.901651 -12.639829 15.603844 0.322707 2.515027 -0.002017 0.005752 1904150.000000 1 0 0
5.688475 1.118851 -17.246129 18.194492 0.194208 2.817300 0.004087 0.006651 -1616790.000000 1 0 0
15.119575 1.675551 -12.551629 19.721876 0.110370 2.260660 -0.003508 0.005360 92961.300000 1 0 0
8.681275 -11.199449 -12.026329 18.585606 -0.911391 2.274541 0.010767 -0.002917 1396350.000000 1 0 0
-4.790825 0.817751 -15.113929 15.876132 -0.169062 2.830470 -0.000617 0.000570 1503420.000000 1 0 0
2.125175 5.095951 -17.294529 18.154498 1.175694 2.832567 0.008196 -0.001770 1188670.000000 1 0 0
5.809275 -11.585349 -12.398929 17.936037 -1.106003 2.334063 0.003480 -0.002981 846272.000000 1 0 0
12.693175 7.210251 -8.771529 17.030682 0.516589 2.111854 0.012070 0.007816 260933.000000 1 0 0
-5.266325 3.670651 -15.695129 16.957150 -0.608713 2.753350 -0.004237 0.008081 1202150.000000 1 0 0
-0.827825 -4.375549 -19.106029 19.618131 1.383813 2.912604 0.002765 -0.010420 -1536820.000000 1 0 0
9.679475 4.505551 -10.336229 14.860345 0.435648 2.339992 -0.002453 0.003543 2211680.000000 1 0 0
13.105475 3.731251 -12.986029 18.823194 0.277370 2.332140 -0.002574 0.002685 940561.000000 1 0 0
-6.526825 5.863551 -17.089929 19.210579 -0.731918 2.667287 -0.010124 0.011739 1078290.000000 1 0 0
-10.463125 3.069551 -15.317329 18.802120 -0.285362 2.522938 0.005267 0.007281 -159859.000000 1 0 0
10.608375 13.600551 -8.394229 19.182692 0.908373 2.023717 0.027684 0.001118 1043110.000000 1 0 0
7.149475 13.512151 -12.341429 19.646987 1.084129 2.249981 0.015948 -0.003754 1161260.000000 1 0 0
4.952975 15.151651 -11.190929 19.476688 1.254853 2.182888 0.001479 -0.009886 902160.000000 1 0 0
14.052575 9.429451 -9.995729 19.654618 0.591005 2.104318 0.031321 0.002161 -1755760.000000 1 0 0
8.314875 -17.344849 -2.173029 19.357246 -1.123776 1.683293 0.007367 0.011392 863308.000000 1 0 0
0.795675 -15.968549 -0.095929 15.988647 -1.521010 1.576796 0.009218 -0.004505 3621240.000000 1 0 0
-9.133325 -11.797049 7.558971 16.725012 0.911984 1.101839 -0.009212 -0.001315 428042.000000 1 0 0
2.088075 -15.918449 -2.751629 16.288908 -1.440368 1.740537 0.009220 -0.001661 1734620.000000 1 0 0
-1.410025 -11.037249 -9.449029 14.597711 1.443733 2.274827 -0.011276 0.005232 1600780.000000 1 0 0
-4.763325 -12.746649 -12.979629 18.805241 1.213173 2.332580 -0.010337 0.002842 -497378.000000 1 0 0
-8.564425 -17.728349 -1.600929 19.753650 1.120766 1.651930 -0.001723 0.001991 -682491.000000 1 0 0
-11.496825 -7.114949 -8.755729 16.107833 0.554173 2.145480 0.014995 -0.005285 827715.000000 1 0 0
-13.548225 -11.500849 -4.560429 18.347246 0.703845 1.821992 -0.001236 -0.001053 -691029.000000 1 0 0
-5.669725 -13.417949 9.649571 17.472875 1.171005 0.985724 -0.012396 -0.003801 -542299.000000 1 0 0
0.149275 -13.993049 -3.780429 14.495493 -1.560129 1.834647 0.004437 -0.003308 365184.000000 1 0 0
-14.649425 -11.553549 2.023771 18.766614 0.667794 1.462747 -0.016621 -0.004517 537231.000000 1 0 0
-3.926325 -16.403949 -7.473329 18.448745 1.335864 1.987869 -0.014840 -0.003634 77960.100000 1 0 0
0.467575 -15.286849 -9.308629 17.904104 -1.540219 2.117549 -0.000792 0.005215 1067230.000000 1 0 0
4.487375 -14.203149 -2.650529 15.129153 -1.264779 1.746899 0.001276 0.004320 329073.000000 1 0 0
-3.638425 -18.017549 -2.339429 18.529520 1.371538 1.697388 -0.010540 -0.003943 1222440.000000 1 0 0
-0.869525 -13.448549 0.640871 13.491859 1.506230 1.523278 0.009377 -0.006060 3214120.000000 1 0 0
-8.322825 -11.255149 -10.512829 17.506209 0.934070 2.214948 0.004703 -0.009228 2939230.000000 1 0 0
-3.708425 -14.140449 -0.460129 14.625882 1.314316 1.602261 0.008217 -0.004209 3458920.000000 1 0 0
-1.515525 -14.853849 -7.290229 16.615687 1.469119 2.025010 -0.008500 -0.000973 291116.000000 1 0 0
-14.280425 -7.897549 -1.808729 16.418688 0.505169 1.681183 0.001150 -0.002529 1525050.000000 1 0 0
-10.757825 -7.407849 -11.497729 17.401287 0.603035 2.292601 0.010293 -0.007280 -974033.000000 1 0 0
-9.402825 -14.847849 6.899471 18.880531 1.006266 1.196704 -0.021028 0.004712 -965201.000000 1 0 0
-2.513225 -14.479449 -12.414129 19.237498 1.398937 2.272224 -0.005502 0.005321 445263.000000 1 0 0
2.313075 -17.914849 -4.851029 18.703598 -1.442392 1.833159 0.012275 0.003116 294262.000000 1 0 0
-6.421425 -9.645049 -9.141429 14.758976 0.983412 2.238750 0.000794 -0.003699 528773.000000 1 0 0
-11.031225 -15.257449 0.585471 18.836678 0.944796 1.539710 -0.015333 -0.001491 -1546490.000000 1 0 0
-12.597725 -10.990349 4.036771 17.198429 0.717360 1.333868 -0.007135 -0.000875 759806.000000 1 0 0
-17.126325 -8.751249 -1.408829 19.284195 0.472395 1.643918 -0.002955 -0.000912 -11862.400000 1 0 0
-1.578825 -19.214649 -3.904829 19.670869 1.488813 1.770632 -0.007270 -0.003456 -880010.000000 1 0 0
3.189775 -14.216349 -8.898929 17.072497 -1.350078 2.119104 -0.000909 0.007185 1603870.000000 1 0 0
-4.436425 -8.034549 -13.077729 15.976947 1.066290 2.529657 -0.008452 0.004480 222891.000000 1 0 0
5.476275 -16.779149 1.186971 17.690062 -1.255322 1.503648 0.012631 0.007878 2287430.000000 1 0 0
-2.781125 -13.780149 -3.244529 14.427547 1.371650 1.797621 0.002054 -0.004540 -1888070.000000 1 0 0
-0.438625 -13.998149 3.606971 14.462047 1.539472 1.318726 0.003889 -0.002275 -1174200.000000 1 0 0
1.160475 -16.235949 7.033071 17.731802 -1.499442 1.162947 0.015617 -0.005257 997466.000000 1 0 0
-5.538825 -10.431949 -14.652729 18.820377 1.082698 2.463159 -0.012235 0.006223 -358913.000000 1 0 0
-0.472025 -17.308849 -5.841829 18.274190 1.543532 1.896184 -0.003211 -0.000914 -145097.000000 1 0 0
-6.451725 -13.378949 -1.328629 14.912621 1.121466 1.660009 0.006789 -0.004582 2364340.000000 1 0 0
-1.745425 -17.644449 -0.102129 17.730863 1.472195 1.576556 -0.001227 -0.001647 2442660.000000 1 0 0
-9.504625 -9.743749 -4.856929 14.452276 0.797821 1.913534 0.017835 -0.009490 1739110.000000 1 0 0
-0.869625 -16.649149 4.815571 17.353389 1.518611 1.289605 0.008179 -0.006428 1827460.000000 1 0 0
-6.756125 -9.856549 -6.249129 13.485117 0.969906 2.052635 0.012711 -0.007623 3629510.000000 1 0 0
-5.997325 -14.503049 -8.528329 17.861655 1.178688 2.068565 -0.009186 -0.004772 -1372840.000000 1 0 0
-5.613725 -12.196049 -10.252729 16.893074 1.139418 2.222975 -0.009545 -0.003653 1376760.000000 1 0 0
-10.612125 -12.091849 -8.691729 18.285955 0.850481 2.066127 0.013746 -0.020969 58127.100000 1 0 0
3.954975 -17.231549 6.570871 18.861189 -1.345184 1.214953 0.021285 -0.003132 2001300.000000 1 0 0
-6.724025 -14.360149 -4.103429 16.378782 1.132876 1.824027 0.000373 -0.004087 1217890.000000 1 0 0
-2.873525 -12.201049 -7.043929 14.378444 1.339497 2.082766 -0.001683 0.000017 2801680.000000 1 0 0
-7.099025 -12.833549 4.290171 15.280762 1.065529 1.286214 0.000176 -0.001739 2866170.000000 1 0 0
2.629475 -16.502149 2.344071 16.873936 -1.412783 1.431429 0.012205 0.001850 1736410.000000 1 0 0
-6.194425 -12.001249 7.109871 15.262737 1.094314 1.086222 -0.004428 -0.003990 1939540.000000 1 0 0
-11.293925 -12.835649 -0.936129 17.122586 0.849205 1.625496 -0.004512 0.000727 775981.000000 1 0 0
-14.174925 -8.689749 4.643371 17.262709 0.549950 1.298460 -0.011257 -0.000846 -709400.000000 1 0 0
-7.997725 -15.551949 4.499371 18.057438 1.095807 1.318973 -0.013023 0.001630 515576.000000 1 0 0
-16.464825 -9.193449 1.377971 18.907902 0.509246 1.497854 -0.009051 -0.000676 -1048080.000000 1 0 0
