# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.694107 -10.564332 -14.322993 17.811092 1.505188 2.505060 0.006292 -0.004490 -1947060.000000 1 0 0
2.191293 -13.385432 -13.056093 18.826394 -1.408528 2.337131 -0.001939 0.008283 -208634.000000 1 0 0
2.142293 -11.192232 -14.721893 18.616917 -1.381675 2.482879 0.005488 0.003530 1022870.000000 1 0 0
-5.577407 -6.342432 -16.457893 18.498544 0.849491 2.667453 0.023568 -0.003560 -767943.000000 1 0 0
4.511793 -14.082932 -11.386893 18.664045 -1.260755 2.226980 0.006673 0.001431 1469530.000000 1 0 0
14.223693 -10.479932 -7.930093 19.365660 -0.634996 1.992694 0.046579 -0.008207 1325120.000000 1 0 0
7.069593 10.765468 -10.813693 16.816967 0.989731 2.269235 0.021839 -0.010597 -217104.000000 1 0 0
5.803293 -4.267832 -12.625593 14.536099 -0.634102 2.623102 -0.008982 0.000140 2774050.000000 1 0 0
13.656893 0.528168 -10.047593 16.963013 0.038655 2.204736 0.023124 0.000713 536434.000000 1 0 0
14.030293 5.008968 -10.326893 18.126875 0.342907 2.176938 0.008352 -0.006007 -345921.000000 1 0 0
4.072393 4.326268 -13.461093 14.714007 0.815617 2.725930 0.003133 0.000684 1514550.000000 1 0 0
10.325293 -4.907332 -13.730393 17.866652 -0.443671 2.447279 0.015778 -0.007162 699792.000000 1 0 0
2.630693 -7.612732 -11.949393 14.410490 -1.238078 2.548498 -0.001136 0.000458 635306.000000 1 0 0
-5.463207 -2.049032 -15.141593 16.226922 0.358823 2.773778 0.010464 0.001585 498564.000000 1 0 0
10.660893 0.075868 -9.652693 14.381755 0.007116 2.306591 0.019017 -0.001921 2139190.000000 1 0 0
-1.425807 -9.526732 -16.968793 19.512341 1.422235 2.625277 0.020423 -0.009881 901635.000000 1 0 0
8.550693 1.719968 -18.014793 20.015129 0.198501 2.690701 0.017558 -0.009799 145986.000000 1 0 0
16.350993 -5.887732 -8.815793 19.486881 -0.345630 2.040247 0.059703 -0.009017 -541715.000000 1 0 0
10.180693 7.517768 -9.866393 16.047088 0.636058 2.232979 0.011828 -0.005851 827522.000000 1 0 0
13.786793 -2.273532 -10.621993 17.551961 -0.163436 2.220781 0.042589 -0.004579 369308.000000 1 0 0
7.268593 -1.855732 -13.641593 15.568212 -0.249968 2.638813 -0.000010 -0.002790 -410755.000000 1 0 0
-2.744407 6.662968 -13.789593 15.558913 -1.180082 2.660052 0.004576 -0.000654 1034710.000000 1 0 0
11.293493 1.778568 -13.999893 18.074935 0.156203 2.456795 0.022753 -0.010497 1001010.000000 1 0 0
-2.261307 10.724868 -12.867993 16.903300 -1.362993 2.436067 0.006476 -0.005843 -1601330.000000 1 0 0
2.935593 -1.162032 -15.312993 15.635081 -0.376917 2.938263 -0.002327 -0.003764 1205230.000000 1 0 0
-8.902707 0.494568 -15.339893 17.743030 -0.055496 2.615068 0.014587 0.001739 -1513220.000000 1 0 0
2.427093 -1.893932 -18.083993 18.344169 -0.662631 2.972970 0.007761 -0.011050 199828.000000 1 0 0
1.082693 7.917368 -13.252393 15.475233 1.434890 2.598978 0.003674 0.002622 -987028.000000 1 0 0
9.411093 -9.071232 -9.867593 16.377585 -0.767012 2.217434 0.017103 -0.002715 -27275.000000 1 0 0
3.945993 7.297368 -13.514493 15.857615 1.075089 2.591048 0.003122 0.000100 644646.000000 1 0 0
-2.502607 9.109868 -15.456393 18.114989 -1.302696 2.592959 0.010497 -0.003731 -554321.000000 1 0 0
5.560793 -7.735132 -15.293493 18.017924 -0.947498 2.584495 -0.004260 0.002366 -174860.000000 1 0 0
4.390093 7.327768 -16.388393 18.481031 1.031036 2.661102 0.014345 0.002364 441738.000000 1 0 0
-0.173807 5.079968 -13.499393 14.424628 -1.536595 2.781480 0.004116 -0.002839 2760620.000000 1 0 0
8.863093 4.255368 -16.578693 19.274740 0.447619 2.606312 0.017988 -0.010141 -997254.000000 1 0 0
5.367293 0.214668 -14.406793 15.375617 0.039974 2.784708 -0.006046 -0.002266 -265824.000000 1 0 0
6.298193 7.876668 -11.648793 15.407904 0.896299 2.428018 0.004268 -0.003475 -1128330.000000 1 0 0
2.853893 -8.413732 -14.987193 17.422730 -1.243780 2.606476 0.001468 -0.004035 -237937.000000 1 0 0
4.014693 11.490268 -13.822293 18.417377 1.234657 2.419619 0.018026 -0.004493 -2436750.000000 1 0 0
0.650893 -4.557432 -13.806893 14.554179 -1.428936 2.819752 0.004475 -0.000788 695748.000000 1 0 0
8.522493 -0.069932 -11.624393 14.414030 -0.008205 2.508943 0.001830 -0.002564 -631030.000000 1 0 0
-0.952707 -5.163432 -16.306493 17.130977 1.388338 2.830082 0.006132 -0.007952 251587.000000 1 0 0
4.489493 0.959068 -11.773793 12.637150 0.210462 2.769809 -0.005218 -0.000300 754792.000000 1 0 0
-2.897707 -7.309532 -15.663793 17.526562 1.193373 2.676360 0.009016 -0.003005 2954240.000000 1 0 0
11.275193 -3.739132 -11.351593 16.430756 -0.320212 2.333494 0.028341 -0.008489 446713.000000 1 0 0
6.517693 -7.055032 -12.527193 15.785574 -0.824967 2.487475 -0.005795 0.001671 -1819890.000000 1 0 0
3.462093 -4.057432 -14.758193 15.692453 -0.864406 2.794790 -0.001403 0.000675 4078200.000000 1 0 0
-0.514907 -1.713632 -18.405593 18.492363 1.278902 3.044681 0.011163 -0.013426 283477.000000 1 0 0
14.994993 2.897868 -8.491393 17.474301 0.190902 2.078230 0.020484 0.002799 607407.000000 1 0 0
6.945693 4.252668 -14.318793 16.472876 0.549396 2.624448 0.004613 -0.002634 3862530.000000 1 0 0
10.253293 -9.633832 -13.968793 19.825940 -0.754259 2.352615 0.031721 -0.007547 -534230.000000 1 0 0
9.039093 -3.162432 -15.587493 18.294155 -0.336552 2.590681 0.020041 -0.012494 -918692.000000 1 0 0
-5.210707 -2.182532 -18.047293 18.910835 0.396654 2.838226 0.006154 0.006505 -1482770.000000 1 0 0
5.075293 -9.076332 -11.015493 15.148580 -1.060933 2.384977 -0.005757 0.001149 885675.000000 1 0 0
-2.386407 3.982668 -17.288293 17.900884 -1.030967 2.879225 0.007280 0.007554 624414.000000 1 0 0
9.629793 9.161968 -14.351293 19.561037 0.760508 2.394500 0.028512 -0.012862 183632.000000 1 0 0
9.795493 9.995568 -11.538493 18.138354 0.795507 2.260279 0.017625 -0.009814 1548750.000000 1 0 0
11.980393 -5.890332 -9.665293 16.481617 -0.456957 2.197439 0.035416 -0.007258 -301516.000000 1 0 0
8.190293 6.784768 -13.615093 17.276710 0.691815 2.478448 0.006423 -0.003893 567467.000000 1 0 0
4.157993 -4.201732 -17.584893 18.551871 -0.790630 2.817302 0.008171 -0.007560 -118946.000000 1 0 0
9.332293 -7.414832 -12.352493 17.165532 -0.671400 2.374037 0.012158 -0.004699 337085.000000 1 0 0
12.089393 -8.636432 -8.900493 17.319357 -0.620313 2.110526 0.033500 -0.006958 -655296.000000 1 0 0
-2.805907 -2.531732 -13.894993 14.399778 0.734077 2.876030 0.004761 -0.002056 -2029260.000000 1 0 0
-0.300007 6.075168 -17.681193 18.698188 -1.521454 2.810261 0.017707 0.005905 1922340.000000 1 0 0
1.262393 -8.399332 -17.444493 19.402390 -1.421616 2.688482 0.019011 -0.010620 1669590.000000 1 0 0
0.120993 8.515268 -16.066993 18.184408 1.556588 2.654204 0.010920 0.003835 -422604.000000 1 0 0
1.842993 3.319168 -15.024893 15.497125 1.063926 2.894092 0.008230 -0.000826 2168090.000000 1 0 0
-1.832207 -0.481032 -15.919493 16.031800 0.256748 3.023157 0.007270 -0.002388 1453370.000000 1 0 0
14.100193 -4.249732 -8.466893 16.987169 -0.292736 2.092582 0.045198 -0.005747 244525.000000 1 0 0
0.620193 0.577868 -14.613193 14.637758 0.750085 3.083649 0.000486 -0.004430 1628870.000000 1 0 0
8.866993 2.730968 -12.615293 15.659737 0.298773 2.507463 0.006073 -0.001943 1335610.000000 1 0 0
5.882493 0.958968 -17.187893 18.191949 0.161599 2.807803 0.009098 -0.002657 571504.000000 1 0 0
15.365193 1.565568 -12.351493 19.776236 0.101540 2.245367 0.037244 -0.009282 -1019630.000000 1 0 0
8.829593 -11.171032 -11.934893 18.579433 -0.901936 2.268385 0.026118 -0.003605 924563.000000 1 0 0
-4.477207 0.745868 -15.111693 15.778623 -0.165076 2.849808 0.008633 -0.001200 1434730.000000 1 0 0
2.501193 5.085168 -17.248193 18.155304 1.113682 2.824148 0.016229 -0.000944 1850500.000000 1 0 0
5.956093 -11.744432 -12.273493 18.001259 -1.101452 2.321034 0.007068 0.000827 279227.000000 1 0 0
12.802493 7.111768 -8.548493 16.957529 0.507055 2.099150 0.012641 -0.009718 -1384800.000000 1 0 0
-4.867507 3.662268 -15.823393 16.955370 -0.645030 2.774119 0.002679 0.001512 1539490.000000 1 0 0
-0.589007 -4.533232 -19.159393 19.697194 1.441589 2.907376 0.019390 -0.013538 -791758.000000 1 0 0
9.779593 4.388768 -10.272693 14.846883 0.421829 2.334926 0.002293 -0.002976 -171318.000000 1 0 0
13.339993 3.663368 -12.808193 18.852731 0.268009 2.317715 0.015453 -0.013323 -282344.000000 1 0 0
-6.163507 5.815668 -17.258493 19.226710 -0.756369 2.685161 0.005563 0.000994 -1037420.000000 1 0 0
-10.022207 3.122468 -15.588693 18.793663 -0.302024 2.548946 0.016294 -0.001397 153066.000000 1 0 0
10.803593 13.328768 -8.108793 18.976991 0.889657 2.012296 0.044664 -0.014898 369290.000000 1 0 0
7.423293 13.429068 -12.110093 19.547365 1.065823 2.238934 0.034724 -0.011177 1042450.000000 1 0 0
5.300093 15.218368 -11.032293 19.529495 1.235664 2.171113 0.033524 -0.012804 826941.000000 1 0 0
14.129793 9.439168 -9.765293 19.598721 0.588948 2.092389 0.039433 -0.012667 -1307910.000000 1 0 0
8.406793 -17.166032 -2.012693 19.219723 -1.115395 1.675709 0.024582 -0.006780 -704520.000000 1 0 0
0.765793 -16.032632 0.046907 16.050979 -1.523068 1.567874 0.005563 -0.009931 3075890.000000 1 0 0
-9.205407 -11.745032 7.476107 16.690640 0.906030 1.106356 0.014543 -0.006277 962184.000000 1 0 0
2.110293 -15.922232 -2.646293 16.278012 -1.439027 1.734090 0.015092 -0.009646 2744960.000000 1 0 0
-1.203907 -11.082032 -9.405693 14.585194 1.462585 2.271662 -0.001589 0.000102 589492.000000 1 0 0
-4.722007 -12.706632 -12.951793 18.748461 1.214994 2.333417 0.009884 -0.005164 -583400.000000 1 0 0
-8.016307 -17.945932 -1.933793 19.749866 1.150697 1.668868 0.009062 -0.011021 683408.000000 1 0 0
-11.401307 -7.022332 -8.953593 16.108065 0.552046 2.160176 0.021026 -0.011101 2629910.000000 1 0 0
-13.624807 -11.649632 -4.821393 18.563273 0.707408 1.833536 0.038402 -0.008534 488643.000000 1 0 0
-5.766607 -13.423132 9.825407 17.606046 1.165034 0.978738 0.016607 -0.007714 731054.000000 1 0 0
0.114193 -14.082732 -3.675893 14.555018 -1.562688 1.826113 0.008104 -0.002912 384753.000000 1 0 0
-14.729007 -11.591832 1.787607 18.828430 0.666768 1.475711 0.038454 -0.007379 1394190.000000 1 0 0
-3.999707 -16.506032 -7.425893 18.536198 1.333061 1.982985 -0.001495 -0.008352 -2256360.000000 1 0 0
0.477093 -15.235132 -9.194293 17.800895 -1.539491 2.113563 -0.002003 0.005745 20622.300000 1 0 0
4.532993 -14.200932 -2.583193 15.129024 -1.261816 1.742381 0.012487 0.000389 -823061.000000 1 0 0
-3.576907 -18.036232 -2.354093 18.537575 1.375019 1.698130 0.003321 -0.017199 1010190.000000 1 0 0
-0.937507 -13.540532 0.754007 13.593875 1.501670 1.515301 0.006823 -0.005959 1904710.000000 1 0 0
-8.413107 -11.281332 -10.650993 17.649149 0.930018 2.218661 0.030136 -0.012216 836829.000000 1 0 0
-3.643407 -14.210732 -0.426993 14.676568 1.319818 1.599894 -0.003178 -0.001282 4247510.000000 1 0 0
-1.616407 -14.995532 -7.304593 16.758157 1.463418 2.021815 -0.005178 0.001228 -192525.000000 1 0 0
-14.263907 -7.976032 -1.910793 16.453792 0.509861 1.687190 0.025823 -0.008889 936704.000000 1 0 0
-10.684507 -7.245432 -11.784493 17.479395 0.595893 2.310668 0.028153 -0.009754 -46127.400000 1 0 0
-9.414207 -14.776732 6.833707 18.806346 1.003546 1.198911 0.005914 -0.001519 -759619.000000 1 0 0
-2.323207 -14.254032 -12.201093 18.906120 1.409231 2.272280 0.001228 0.000561 723018.000000 1 0 0
2.373793 -17.963632 -4.735493 18.728370 -1.439413 1.826423 0.029396 -0.004769 296130.000000 1 0 0
-6.541607 -9.579132 -9.282893 14.856799 0.971638 2.245703 0.009956 -0.008055 -631852.000000 1 0 0
-10.892507 -15.435432 0.128507 18.892215 0.956267 1.563994 0.022159 -0.002421 -305997.000000 1 0 0
-12.573407 -11.100232 3.990907 17.240448 0.723250 1.337192 0.025092 -0.004719 1729820.000000 1 0 0
-17.141807 -8.849132 -1.648393 19.361454 0.476548 1.656037 0.041506 -0.014563 1152970.000000 1 0 0
-1.442707 -19.216232 -4.011293 19.683380 1.495859 1.776025 0.015411 -0.012570 185526.000000 1 0 0
3.207993 -14.307032 -8.723593 17.061168 -1.350220 2.107508 0.003634 0.005415 1193110.000000 1 0 0
-4.273107 -8.070532 -13.076393 15.949451 1.083851 2.531971 0.008839 -0.003770 356286.000000 1 0 0
5.607493 -16.534032 1.257607 17.504278 -1.243821 1.498889 0.026460 -0.010056 3195510.000000 1 0 0
-2.814907 -13.786732 -3.222193 14.435380 1.369389 1.795908 -0.003776 -0.001261 -826583.000000 1 0 0
-0.398907 -14.052332 3.741107 14.547269 1.542417 1.310705 0.004561 -0.002506 -4955910.000000 1 0 0
1.296493 -16.261932 7.039507 17.767554 -1.491239 1.163422 0.023237 -0.006544 2045530.000000 1 0 0
-5.471207 -10.436932 -14.557693 18.729390 1.087964 2.461103 0.018531 -0.011099 -3723.830000 1 0 0
-0.336507 -17.295132 -5.867493 18.266425 1.551342 1.897811 0.015666 -0.005302 108045.000000 1 0 0
-6.449207 -13.450332 -1.341493 14.976759 1.123697 1.660488 -0.005224 -0.002094 2813150.000000 1 0 0
-1.679707 -17.749032 -0.148893 17.828957 1.476441 1.579148 0.003356 -0.009364 1908510.000000 1 0 0
-9.455407 -9.736132 -5.028093 14.473379 0.800025 1.925596 0.014336 -0.006505 958919.000000 1 0 0
-0.698607 -16.758232 4.858407 17.462260 1.529133 1.288852 0.016038 -0.007338 1293030.000000 1 0 0
-6.757307 -9.855032 -6.363993 13.538215 0.969752 2.060173 0.012047 -0.005763 2002770.000000 1 0 0
-5.981207 -14.480332 -8.619293 17.881472 1.179085 2.073759 -0.003363 -0.011100 -1082320.000000 1 0 0
-5.666107 -12.110932 -10.318893 16.889612 1.133197 2.228070 0.005999 -0.009889 925743.000000 1 0 0
-10.603907 -12.086032 -8.893093 18.373952 0.850626 2.076023 0.049529 -0.025949 -412809.000000 1 0 0
4.101793 -17.079032 6.590407 18.760371 -1.335095 1.211843 0.038646 -0.011442 -120679.000000 1 0 0
-6.644807 -14.374432 -4.194293 16.381998 1.137789 1.829710 0.001609 -0.010425 -1668010.000000 1 0 0
-2.823507 -12.299332 -7.124393 14.491471 1.345140 2.084753 -0.003142 -0.001695 1647670.000000 1 0 0
-6.994107 -12.885232 4.375907 15.300173 1.073498 1.280743 0.001173 0.002615 1639120.000000 1 0 0
2.679393 -16.434932 2.358107 16.818050 -1.409188 1.430120 0.020941 -0.009900 2817250.000000 1 0 0
-6.263207 -12.038832 7.223807 15.373504 1.091080 1.081634 0.005726 -0.001711 352106.000000 1 0 0
-11.046707 -12.849032 -1.213393 16.988222 0.860680 1.642283 0.028771 0.000585 704348.000000 1 0 0
-14.285607 -8.845232 4.586007 17.416893 0.554397 1.304347 0.029918 -0.008306 1140410.000000 1 0 0
-7.949207 -15.572832 4.380807 18.024829 1.098821 1.325295 0.001502 0.006753 253689.000000 1 0 0
-16.515907 -9.174032 1.118307 18.925873 0.507030 1.511673 0.036352 -0.010237 716298.000000 1 0 0
-6.638607 -17.086732 2.308707 18.475866 1.200222 1.445511 -0.004091 0.004841 542730.000000 1 0 0
-11.521207 -14.919532 -4.854093 19.465170 0.913223 1.822829 0.054089 -0.012693 -313334.000000 1 0 0
-10.026007 -9.907432 -12.650793 18.939920 0.779450 2.302238 0.037044 -0.011118 -1204540.000000 1 0 0
-4.322807 -16.003532 -4.489093 17.174156 1.306977 1.835255 -0.004150 -0.008636 -986256.000000 1 0 0
-11.820907 -8.331232 -0.124193 14.462320 0.613932 1.579384 0.007446 0.000430 1833640.000000 1 0 0
-9.613307 -11.245432 3.403507 15.180885 0.863486 1.344677 0.005266 0.004903 2390200.000000 1 0 0
-13.963907 -12.906632 -0.747293 19.029721 0.746071 1.610076 0.025639 0.001470 -780501.000000 1 0 0
5.639893 -14.973832 -7.061993 17.489876 -1.210580 1.986437 0.010486 -0.004222 1250490.000000 1 0 0
-7.401407 -10.546632 -1.303693 12.950362 0.958877 1.671636 0.001843 0.000045 897792.000000 1 0 0
-11.649507 -8.180232 -6.119293 15.494288 0.612198 1.976797 0.020549 -0.008947 -282211.000000 1 0 0
