# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.771777 -10.648616 -14.468155 17.980995 1.498446 2.505858 -0.012891 0.002172 -725099.000000 1 0 0
2.164923 -13.439816 -13.102355 18.894106 -1.411086 2.337080 -0.005869 0.005050 -208207.000000 1 0 0
2.167723 -11.120616 -14.801355 18.639937 -1.378282 2.488267 -0.007436 0.007516 784298.000000 1 0 0
-5.596277 -6.269416 -16.599655 18.605710 0.842067 2.672947 0.011713 -0.004955 -74926.700000 1 0 0
4.521323 -14.042416 -11.504055 18.707621 -1.259302 2.233106 -0.004207 0.003790 1472340.000000 1 0 0
13.950823 -10.573116 -7.965655 19.231950 -0.648528 1.997848 0.001040 -0.006547 827845.000000 1 0 0
7.017423 10.849084 -10.831955 16.860548 0.996659 2.268479 0.005355 -0.004559 -1680220.000000 1 0 0
5.776723 -4.141316 -12.579155 14.448397 -0.621977 2.627270 -0.006458 0.001225 2150120.000000 1 0 0
13.557723 0.512684 -9.993955 16.850929 0.037797 2.205676 -0.001000 0.000479 188719.000000 1 0 0
14.092323 5.069384 -10.365555 18.213647 0.345314 2.176218 -0.002709 -0.000613 -494525.000000 1 0 0
4.086323 4.377184 -13.495955 14.764775 0.819751 2.723991 0.003442 -0.001314 2843260.000000 1 0 0
10.285223 -4.900616 -13.674155 17.798437 -0.444648 2.446944 0.008897 -0.005925 -544314.000000 1 0 0
2.542623 -7.528516 -12.056855 14.439918 -1.245092 2.558869 -0.009430 0.005385 446912.000000 1 0 0
-5.508477 -1.994116 -15.173655 16.265289 0.347333 2.773140 0.006439 -0.004994 1920050.000000 1 0 0
10.602023 0.134484 -9.599055 14.302546 0.012684 2.306546 -0.003567 -0.000433 613643.000000 1 0 0
-1.664277 -9.420716 -17.037255 19.539390 1.395939 2.629955 0.000070 -0.003816 2534200.000000 1 0 0
8.658523 1.668884 -17.975555 20.021882 0.190410 2.685534 0.008958 0.001243 -1170700.000000 1 0 0
16.364723 -5.987516 -8.879455 19.557587 -0.350751 2.042064 0.009924 -0.000808 -1904040.000000 1 0 0
10.233523 7.611284 -9.873255 16.128788 0.639495 2.229574 0.001649 -0.000410 972015.000000 1 0 0
13.816723 -2.261316 -10.593955 17.556972 -0.162227 2.218560 0.009632 -0.002460 -2684140.000000 1 0 0
7.278023 -1.719816 -13.724555 15.629805 -0.232046 2.642676 -0.000332 -0.003909 -615403.000000 1 0 0
-2.716077 6.694284 -13.869555 15.638257 -1.185359 2.661385 -0.000019 -0.000052 657816.000000 1 0 0
11.220723 1.857684 -13.935655 17.987720 0.164070 2.457087 -0.000308 -0.006075 236805.000000 1 0 0
-2.256777 10.734584 -12.966255 16.983760 -1.363580 2.439435 0.001793 0.002606 -917458.000000 1 0 0
2.965123 -1.025216 -15.339155 15.656714 -0.332891 2.939843 0.003282 -0.003075 307814.000000 1 0 0
-9.002877 0.326784 -15.271255 17.730477 -0.036282 2.608619 0.006911 0.001856 -724777.000000 1 0 0
2.369923 -1.831416 -17.980555 18.228302 -0.657918 2.976534 0.011447 -0.012655 -525572.000000 1 0 0
1.013123 7.806884 -13.182855 15.354528 1.441745 2.603260 0.001593 -0.004771 523977.000000 1 0 0
9.299223 -8.928516 -9.887655 16.246836 -0.765063 2.225078 0.009069 -0.003438 970126.000000 1 0 0
3.932523 7.350384 -13.581355 15.935686 1.079535 2.591088 -0.001597 -0.001873 499902.000000 1 0 0
-2.628377 9.176784 -15.584555 18.275669 -1.291848 2.592022 -0.001470 0.006846 -76703.300000 1 0 0
5.467323 -7.541616 -15.278155 17.893843 -0.943518 2.594080 -0.001377 -0.001817 -404960.000000 1 0 0
4.258423 7.251484 -16.432055 18.458890 1.039806 2.668575 0.005332 -0.000917 729370.000000 1 0 0
-0.250077 5.018784 -13.541755 14.444025 -1.521009 2.786267 0.012175 -0.005152 1386210.000000 1 0 0
8.686623 4.208284 -16.600255 19.202488 0.451135 2.614920 0.000145 -0.004431 -2286060.000000 1 0 0
5.419823 0.398784 -14.520555 15.504194 0.073446 2.783470 -0.003376 -0.001147 1705220.000000 1 0 0
6.301423 7.944684 -11.619355 15.421911 0.900239 2.424062 -0.000199 -0.001109 -802052.000000 1 0 0
2.752723 -8.378716 -15.118855 17.503147 -1.253368 2.613519 -0.005496 0.003497 -416819.000000 1 0 0
3.857523 11.519184 -13.882355 18.447001 1.247656 2.422727 -0.001438 -0.002268 -2796040.000000 1 0 0
0.625323 -4.450716 -13.784355 14.498564 -1.431211 2.826409 0.000570 0.001086 684246.000000 1 0 0
8.495423 -0.048416 -11.654555 14.422316 -0.005699 2.511702 -0.009466 0.000371 -1233010.000000 1 0 0
-0.856477 -4.995216 -16.356455 17.123649 1.400988 2.841120 -0.000484 -0.006503 497419.000000 1 0 0
4.516623 0.885684 -11.779455 12.646734 0.193637 2.769099 -0.003447 -0.002196 2920690.000000 1 0 0
-2.876677 -7.053316 -15.688455 17.439959 1.183543 2.689579 -0.003419 -0.000330 2521000.000000 1 0 0
11.327023 -3.608616 -11.331555 16.423389 -0.308419 2.332236 0.005565 -0.005554 2047540.000000 1 0 0
6.451123 -6.978516 -12.575355 15.762494 -0.824649 2.494438 0.000541 0.001561 -861910.000000 1 0 0
3.483723 -3.983016 -14.628655 15.556294 -0.852168 2.794509 -0.000948 -0.000334 3222360.000000 1 0 0
-0.512977 -1.542016 -18.347455 18.419285 1.249646 3.053249 0.018366 -0.011765 627898.000000 1 0 0
14.830723 2.936184 -8.523455 17.355714 0.195452 2.084153 0.001009 -0.002033 -478094.000000 1 0 0
6.965623 4.325484 -14.230055 16.423281 0.555700 2.618856 0.000617 -0.001814 2214390.000000 1 0 0
10.111023 -9.513116 -14.055755 19.755921 -0.754940 2.362385 0.031220 -0.004937 -1782160.000000 1 0 0
9.131023 -3.047416 -15.563655 18.299991 -0.322119 2.587681 0.007701 -0.012511 -1120130.000000 1 0 0
-5.124277 -2.080316 -18.067755 18.895230 0.385645 2.844553 -0.004732 -0.001187 2388580.000000 1 0 0
5.020423 -8.962816 -11.067855 15.100799 -1.060202 2.393418 -0.009425 0.004399 1624580.000000 1 0 0
-2.443877 3.943484 -17.176955 17.792453 -1.015999 2.877795 0.005221 0.000491 1886030.000000 1 0 0
9.441923 9.282184 -14.449655 19.598504 0.776867 2.399837 0.015516 -0.005752 -408376.000000 1 0 0
9.762623 10.078984 -11.585055 18.196379 0.801341 2.260966 0.003846 -0.003187 683307.000000 1 0 0
12.013423 -5.855416 -9.692755 16.509322 -0.453522 2.198278 0.014975 -0.005358 -595786.000000 1 0 0
8.132023 6.947684 -13.689655 17.372586 0.707020 2.478355 0.006386 0.002931 754873.000000 1 0 0
4.003923 -4.167316 -17.572355 18.498259 -0.805392 2.823861 0.011358 -0.008886 -257194.000000 1 0 0
9.298923 -7.390316 -12.378655 17.155694 -0.671531 2.376832 0.013418 -0.005610 -412744.000000 1 0 0
11.981023 -8.536916 -8.880255 17.183794 -0.619090 2.113883 0.009610 -0.005414 349605.000000 1 0 0
-2.871777 -2.507516 -13.847155 14.362397 0.717786 2.872926 0.002988 -0.004805 -2177440.000000 1 0 0
-0.378277 6.053384 -17.616855 18.631697 -1.508387 2.810020 0.011754 0.000348 1012550.000000 1 0 0
1.092523 -8.441616 -17.614855 19.563681 -1.442091 2.691451 -0.003872 -0.002873 852663.000000 1 0 0
0.151823 8.485084 -16.016855 18.126206 1.552905 2.654356 0.005934 0.002321 -141057.000000 1 0 0
1.735223 3.398584 -15.020955 15.498079 1.098727 2.892814 0.009979 -0.003834 509770.000000 1 0 0
