# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.871033 -10.805497 -14.434419 18.051867 1.490360 2.497439 0.008347 0.003357 175936.000000 1 0 0
1.988167 -13.423797 -13.029419 18.812679 -1.423758 2.335866 0.014439 -0.000577 -174005.000000 1 0 0
2.028967 -11.130497 -14.728419 18.572318 -1.390487 2.486564 0.008049 0.003503 1049710.000000 1 0 0
-5.613133 -6.257097 -16.495619 18.513886 0.839595 2.670309 0.019975 -0.000535 46748.900000 1 0 0
4.372067 -14.119297 -11.496619 18.725431 -1.270508 2.231861 0.007604 -0.003823 -233191.000000 1 0 0
14.077267 -10.583597 -7.920919 19.311212 -0.644666 1.993439 0.042430 -0.018490 -678237.000000 1 0 0
7.115467 10.773003 -10.872519 16.878955 0.987082 2.270703 0.026664 -0.014679 31352.700000 1 0 0
5.745767 -4.230097 -12.544619 14.431736 -0.634618 2.624456 0.003846 -0.002214 3099270.000000 1 0 0
13.570367 0.514603 -10.095119 16.921321 0.037903 2.210044 0.006070 0.001127 345286.000000 1 0 0
14.213467 5.082903 -10.421419 18.342969 0.343440 2.175043 -0.003477 0.001865 -421719.000000 1 0 0
4.153767 4.234603 -13.526019 14.769523 0.795035 2.728307 0.004864 -0.002736 1439170.000000 1 0 0
10.382367 -5.011497 -13.712619 17.914925 -0.449706 2.442505 0.032055 -0.007856 -240667.000000 1 0 0
2.469167 -7.652297 -11.924619 14.382314 -1.258673 2.548322 -0.002817 0.001293 2413800.000000 1 0 0
-5.581433 -1.980597 -15.112819 16.231835 0.340993 2.768105 0.011114 -0.008249 5021.110000 1 0 0
10.684067 -0.023997 -9.691819 14.425020 -0.002246 2.307535 0.009482 -0.000863 1139630.000000 1 0 0
-1.703833 -9.614997 -16.987219 19.593795 1.395411 2.619885 0.027518 -0.005280 1937990.000000 1 0 0
8.645667 1.592503 -18.007319 20.038641 0.182155 2.687432 0.025487 -0.006348 703565.000000 1 0 0
16.507467 -5.918297 -8.874819 19.654137 -0.344247 2.039298 0.052568 -0.013163 28381.500000 1 0 0
10.202367 7.541503 -9.945319 16.120543 0.636548 2.235638 0.012741 -0.006680 1050940.000000 1 0 0
13.884367 -2.255097 -10.662719 17.650911 -0.161014 2.219418 0.030182 -0.002832 -1970540.000000 1 0 0
7.258967 -1.881697 -13.648119 15.572557 -0.253641 2.639176 0.017068 -0.007871 1106100.000000 1 0 0
-2.746333 6.615503 -13.811119 15.558092 -1.177310 2.663150 0.001741 -0.001752 851715.000000 1 0 0
11.293467 1.844203 -14.055919 18.124909 0.161869 2.458308 0.018333 -0.003702 -79485.600000 1 0 0
-2.335933 10.735403 -12.947219 16.980457 -1.356544 2.437930 0.004389 0.002685 -1300390.000000 1 0 0
2.813867 -1.106897 -15.159319 15.457943 -0.374780 2.944712 0.005476 -0.007758 1112340.000000 1 0 0
-9.015133 0.492603 -15.157919 17.643066 -0.054588 2.604389 0.016762 -0.010621 -2129230.000000 1 0 0
2.304567 -1.757197 -17.942719 18.175256 -0.651444 2.981458 0.011900 -0.013768 1787040.000000 1 0 0
1.106667 7.860303 -13.255319 15.450325 1.430924 2.602026 0.002719 -0.000961 -592346.000000 1 0 0
9.316967 -9.075197 -9.859519 16.321004 -0.772254 2.219432 0.024323 -0.009194 -1475440.000000 1 0 0
