# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.662209 -10.728094 -14.370089 17.945194 1.509148 2.499387 0.009083 0.003788 -1013000.000000 1 0 0
2.136191 -13.457494 -13.112289 18.910304 -1.413374 2.336985 0.025187 0.001933 806063.000000 1 0 0
2.135791 -11.178594 -14.836889 18.699087 -1.382011 2.487262 0.011356 0.007116 137702.000000 1 0 0
-5.480909 -6.338994 -16.457189 18.467872 0.857868 2.670616 0.015937 -0.005159 -924340.000000 1 0 0
4.501491 -14.139394 -11.461989 18.750016 -1.262577 2.228506 0.015988 -0.004633 403510.000000 1 0 0
14.178391 -10.584794 -7.954889 19.399611 -0.641286 1.993310 0.048007 -0.014611 -312269.000000 1 0 0
7.034691 10.878106 -10.706889 16.806473 0.996756 2.261487 0.036925 -0.022222 39489.800000 1 0 0
5.800491 -4.134894 -12.536889 14.419314 -0.619300 2.624886 0.006605 -0.002769 2452990.000000 1 0 0
13.727091 0.571406 -9.940289 16.957856 0.041602 2.197127 0.045752 -0.009154 2214160.000000 1 0 0
14.197691 5.158706 -10.414589 18.348034 0.348516 2.174400 0.056763 -0.008220 93466.300000 1 0 0
4.148991 4.376506 -13.414989 14.708156 0.812078 2.719121 0.011538 -0.008218 2897930.000000 1 0 0
10.415791 -4.931894 -13.647889 17.862731 -0.442225 2.440353 0.044305 -0.009444 -414686.000000 1 0 0
2.635791 -7.580394 -12.063789 14.489471 -1.236162 2.554564 -0.005883 0.005191 1075970.000000 1 0 0
-5.507309 -2.053794 -15.044389 16.151847 0.356947 2.769132 0.013079 -0.010083 1615530.000000 1 0 0
10.732891 0.078706 -9.631789 14.421252 0.007333 2.302165 0.017434 -0.004570 1222590.000000 1 0 0
-1.547809 -9.572694 -16.947189 19.525353 1.410494 2.621872 0.022433 -0.004032 429411.000000 1 0 0
8.805391 1.749506 -17.781189 19.918995 0.196132 2.674042 0.046582 -0.017927 713518.000000 1 0 0
16.368691 -5.837294 -8.758189 19.460574 -0.342554 2.037615 0.073466 -0.014813 325632.000000 1 0 0
10.033091 7.587006 -9.920889 16.020287 0.647456 2.238609 0.038684 -0.012382 383086.000000 1 0 0
13.791691 -2.247194 -10.549689 17.508757 -0.161519 2.217474 0.050471 -0.012863 -2019850.000000 1 0 0
7.277391 -1.792894 -13.612489 15.539458 -0.241555 2.638291 0.021821 -0.011317 1128290.000000 1 0 0
-2.800909 6.609506 -13.669489 15.439740 -1.169968 2.658031 0.006880 -0.005038 -201542.000000 1 0 0
11.313291 1.788706 -13.928089 18.032795 0.156809 2.453369 0.036623 -0.011449 816910.000000 1 0 0
-2.338609 10.664706 -12.830889 16.847455 -1.354928 2.436563 0.010165 -0.001463 -852697.000000 1 0 0
2.902991 -1.060594 -15.234989 15.545324 -0.350280 2.941443 0.012059 -0.010248 1215870.000000 1 0 0
-9.099709 0.332406 -15.201489 17.720058 -0.036513 2.601905 0.021937 -0.002164 -1057030.000000 1 0 0
2.338491 -1.809194 -18.015489 18.256494 -0.658472 2.978926 0.033050 -0.017337 21274.700000 1 0 0
0.972491 7.873906 -13.154789 15.362051 1.447911 2.598892 0.007262 -0.003120 -1313370.000000 1 0 0
9.410891 -9.016294 -9.920089 16.378846 -0.763988 2.221397 0.029472 -0.004319 -458620.000000 1 0 0
3.902591 7.316706 -13.486689 15.832093 1.080802 2.590318 0.010463 -0.007958 1674070.000000 1 0 0
-2.799709 9.070506 -15.390189 18.082322 -1.271413 2.588908 0.010382 -0.003163 -139959.000000 1 0 0
5.625191 -7.597294 -15.268889 17.958302 -0.933454 2.587240 0.024326 -0.005968 559629.000000 1 0 0
4.281791 7.221206 -16.392389 18.417110 1.035579 2.668280 0.020498 -0.007872 1121450.000000 1 0 0
-0.282509 5.044806 -13.466189 14.382911 -1.514855 2.782634 0.012637 -0.009284 2203890.000000 1 0 0
8.950691 4.395006 -16.495589 19.275253 0.456441 2.597874 0.044944 -0.017606 -564179.000000 1 0 0
5.359391 0.328706 -14.287089 15.262766 0.061256 2.782098 0.009129 -0.007578 704844.000000 1 0 0
6.189891 8.004206 -11.504289 15.320924 0.912531 2.420201 0.010230 -0.011773 -1054460.000000 1 0 0
2.811391 -8.335494 -15.087389 17.464641 -1.245498 2.613723 0.006454 0.002148 294792.000000 1 0 0
4.050391 11.372406 -13.799689 18.334904 1.228645 2.422868 0.028322 -0.022555 -1921140.000000 1 0 0
0.746091 -4.555994 -13.724989 14.480644 -1.408477 2.817111 0.004052 -0.001226 1078790.000000 1 0 0
8.533291 0.014206 -11.567289 14.374263 0.001665 2.506004 0.009450 -0.005563 -872933.000000 1 0 0
-0.829009 -5.066894 -16.273089 17.063824 1.408620 2.835971 0.012087 -0.008793 -351506.000000 1 0 0
4.433091 0.927106 -11.679489 12.526862 0.206162 2.771670 0.005118 -0.004545 367352.000000 1 0 0
-2.791309 -7.213094 -15.596489 17.408923 1.201566 2.681228 0.000009 -0.001270 2469600.000000 1 0 0
11.374391 -3.666794 -11.331289 16.468766 -0.311854 2.329591 0.029266 -0.006080 1293400.000000 1 0 0
6.513691 -7.027294 -12.477789 15.732331 -0.823310 2.486728 0.017985 -0.000935 -1501740.000000 1 0 0
3.539291 -4.003694 -14.618689 15.564775 -0.846888 2.791137 0.011375 -0.004400 2778910.000000 1 0 0
-0.584909 -1.542494 -18.290189 18.364434 1.208351 3.051642 0.032004 -0.021307 817663.000000 1 0 0
14.982291 3.094406 -8.446889 17.475535 0.203674 2.075280 0.044215 -0.009738 -1149730.000000 1 0 0
7.014991 4.382506 -14.353389 16.566117 0.558408 2.618805 0.019390 -0.007134 1992540.000000 1 0 0
10.135391 -9.610694 -14.089489 19.839488 -0.758832 2.360542 0.070073 -0.019246 -244464.000000 1 0 0
9.133391 -3.055694 -15.575089 18.312277 -0.322857 2.587783 0.056773 -0.020304 -743859.000000 1 0 0
-5.251709 -2.229094 -17.989089 18.872112 0.401406 2.834479 0.001854 -0.001562 -419972.000000 1 0 0
5.052891 -9.170194 -11.131789 15.282045 -1.067176 2.386813 -0.004277 0.004530 1985030.000000 1 0 0
-2.503409 3.967006 -16.966389 17.602913 -1.007853 2.871851 0.018253 -0.005549 -200523.000000 1 0 0
9.318091 9.509306 -14.428589 19.632572 0.795554 2.396361 0.084625 -0.033736 -2384700.000000 1 0 0
9.730391 10.099306 -11.520889 18.149583 0.804000 2.258513 0.053149 -0.029135 363070.000000 1 0 0
12.075491 -5.906294 -9.636689 16.539878 -0.454901 2.192762 0.039797 -0.007834 -423068.000000 1 0 0
8.079491 7.076306 -13.688689 17.399209 0.719303 2.476309 0.025091 -0.015837 203521.000000 1 0 0
4.050491 -4.180194 -17.520589 18.462165 -0.801155 2.820844 0.039871 -0.019388 1306320.000000 1 0 0
9.378591 -7.407494 -12.376189 17.204621 -0.668509 2.373666 0.038942 -0.010527 1585550.000000 1 0 0
12.066691 -8.618794 -8.855289 17.271502 -0.620235 2.109136 0.041072 -0.010621 1388350.000000 1 0 0
-2.841809 -2.506194 -13.805789 14.316309 0.722725 2.873734 0.010591 -0.007978 -1456820.000000 1 0 0
-0.456609 6.151106 -17.667989 18.713696 -1.496700 2.805713 0.028363 -0.003390 3677360.000000 1 0 0
1.225291 -8.489694 -17.551489 19.535378 -1.427459 2.687014 0.020333 -0.003682 3123670.000000 1 0 0
-0.015809 8.573606 -16.013889 18.164570 -1.568952 2.650038 0.019292 -0.001768 -424380.000000 1 0 0
1.814791 3.382306 -14.882189 15.369223 1.078335 2.889174 0.020246 -0.011226 1682070.000000 1 0 0
-1.894309 -0.463494 -15.776789 15.896865 0.239963 3.018605 0.018907 -0.015615 1259320.000000 1 0 0
14.137691 -4.212794 -8.378889 16.965486 -0.289605 2.087341 0.044884 -0.006002 194643.000000 1 0 0
0.579291 0.637106 -14.553189 14.578642 0.832892 3.082493 0.012067 -0.011204 1210830.000000 1 0 0
8.901791 2.787006 -12.564089 15.648182 0.303417 2.502958 0.016514 -0.003423 1478680.000000 1 0 0
6.056091 1.162906 -16.955789 18.042377 0.189713 2.792770 0.034339 -0.014903 -939774.000000 1 0 0
15.342091 1.608806 -12.299289 19.729179 0.104480 2.243888 0.080593 -0.020776 904496.000000 1 0 0
8.886091 -11.221794 -11.965889 18.656735 -0.901038 2.267080 0.055814 -0.010651 1796680.000000 1 0 0
-4.566309 0.742706 -15.002989 15.700079 -0.161237 2.842484 0.013527 -0.010504 1673070.000000 1 0 0
2.366091 5.136206 -17.278689 18.180541 1.139106 2.825298 0.035571 -0.011282 2465860.000000 1 0 0
6.009691 -11.716294 -12.425789 18.104921 -1.096855 2.327215 0.020329 -0.003287 818782.000000 1 0 0
12.732491 7.229506 -8.720089 17.041773 0.516406 2.107946 0.035630 -0.007878 417010.000000 1 0 0
-5.097409 3.587306 -15.497989 16.704490 -0.613239 2.759198 0.006707 -0.006796 2477830.000000 1 0 0
-0.503609 -4.367894 -19.026489 19.527913 1.456005 2.914489 0.030131 -0.014908 -1886460.000000 1 0 0
9.722591 4.485306 -10.282689 14.845216 0.432234 2.335967 0.007730 -0.004172 -322507.000000 1 0 0
13.428491 3.761706 -12.902889 18.998930 0.273128 2.317383 0.075130 -0.022144 213905.000000 1 0 0
-6.387509 5.667006 -17.100189 19.113652 -0.725699 2.678462 0.010062 -0.002225 59320.800000 1 0 0
-10.238409 3.072006 -15.290989 18.656811 -0.291500 2.531496 0.037682 -0.012561 -728369.000000 1 0 0
10.778891 13.623206 -8.178889 19.200793 0.901435 2.010826 0.124487 -0.019713 1313770.000000 1 0 0
7.384691 13.464206 -12.273489 19.658510 1.069130 2.245076 0.082752 -0.031568 1328020.000000 1 0 0
5.236491 15.234406 -11.123089 19.576288 1.239720 2.175103 0.058142 -0.021303 331522.000000 1 0 0
14.265991 9.397506 -9.989089 19.789227 0.582491 2.099917 0.116284 -0.026655 -156500.000000 1 0 0
8.534691 -17.064694 -2.186689 19.204852 -1.107039 1.684905 0.035172 -0.011235 -573642.000000 1 0 0
0.859491 -15.962694 -0.065389 15.985950 -1.517005 1.574887 0.005103 -0.009205 2567630.000000 1 0 0
-9.177909 -11.686394 7.476611 16.634468 0.905052 1.104630 0.030434 -0.010304 417997.000000 1 0 0
2.184791 -15.883394 -2.690689 16.257163 -1.434102 1.737069 0.015324 -0.012619 989219.000000 1 0 0
-1.297409 -11.098294 -9.403289 14.604015 1.454423 2.270360 -0.002657 0.000883 750331.000000 1 0 0
-4.749009 -12.631294 -12.805689 18.603450 1.211174 2.330009 0.014228 -0.005217 -622299.000000 1 0 0
-8.332109 -18.010894 -1.432389 19.896434 1.137501 1.642851 0.059046 -0.020503 -1098800.000000 1 0 0
-11.376709 -7.212994 -8.846689 16.115852 0.565055 2.151896 0.027593 -0.011408 3752920.000000 1 0 0
-13.540709 -11.698694 -4.627689 18.483121 0.712546 1.823863 0.046595 -0.015023 219245.000000 1 0 0
-5.761909 -13.510894 9.621511 17.558967 1.167686 0.990880 0.023958 -0.011134 -511033.000000 1 0 0
0.248791 -14.009094 -3.690389 14.489154 -1.553039 1.828334 0.007959 -0.005504 -721174.000000 1 0 0
-14.769409 -11.665294 1.938011 18.920106 0.668508 1.468185 0.018087 -0.000351 471865.000000 1 0 0
-3.865709 -16.612094 -7.402989 18.593268 1.342161 1.980300 0.025117 -0.009619 304802.000000 1 0 0
0.557691 -15.353194 -9.297789 17.957741 -1.534488 2.115026 0.011590 -0.004528 642045.000000 1 0 0
4.629691 -14.163094 -2.695789 15.142475 -1.254861 1.749779 0.011212 -0.008546 1225960.000000 1 0 0
-3.336509 -18.154194 -2.356189 18.608028 1.389037 1.697759 0.036294 -0.021826 1704960.000000 1 0 0
-0.774709 -13.486494 0.640911 13.523922 1.513416 1.523388 0.004075 -0.003326 2291920.000000 1 0 0
-8.457709 -11.315994 -10.496489 17.600024 0.928954 2.209793 0.024265 -0.010536 1325280.000000 1 0 0
-3.567809 -14.155394 -0.397489 14.603508 1.323893 1.598018 0.011378 -0.003374 4000810.000000 1 0 0
-1.454909 -14.939794 -7.284189 16.684532 1.473718 2.022594 0.015324 -0.004352 356286.000000 1 0 0
-14.239909 -8.101694 -1.861989 16.488768 0.517270 1.683962 0.029186 -0.006617 1824510.000000 1 0 0
-10.717209 -7.306194 -11.678089 17.453275 0.598356 2.303801 0.036253 -0.012680 -1694430.000000 1 0 0
-9.498409 -14.679094 6.724711 18.732787 0.996483 1.203621 0.027439 -0.009236 445639.000000 1 0 0
-2.478309 -14.354294 -12.218489 19.012608 1.399829 2.268751 0.026383 -0.003252 -795263.000000 1 0 0
2.502191 -17.752294 -4.788989 18.556382 -1.430768 1.831828 0.035941 -0.017264 128560.000000 1 0 0
-6.570609 -9.678394 -9.205789 14.885925 0.974376 2.237530 0.014632 -0.007606 689631.000000 1 0 0
-10.869409 -15.328994 0.486711 18.797846 0.954006 1.544902 0.045037 -0.016960 439291.000000 1 0 0
-12.667309 -11.012494 4.050711 17.266847 0.715629 1.333995 0.029097 -0.005842 3036820.000000 1 0 0
-17.077609 -9.075794 -1.706389 19.414596 0.488485 1.658802 0.023306 -0.007000 492550.000000 1 0 0
-1.192609 -19.187194 -4.009889 19.637972 1.508720 1.776433 0.054647 -0.021151 -620306.000000 1 0 0
3.327791 -14.267494 -8.760889 17.070113 -1.341650 2.109740 0.019202 -0.009081 495389.000000 1 0 0
-4.199809 -8.050094 -13.060289 15.906400 1.089932 2.534082 0.004529 0.000015 684517.000000 1 0 0
5.636291 -16.545894 1.197611 17.520521 -1.242479 1.502388 0.026804 -0.007243 4500930.000000 1 0 0
-2.658409 -13.782794 -3.241089 14.406152 1.380257 1.797718 0.011585 -0.005138 -471104.000000 1 0 0
-0.278009 -14.000294 3.678711 14.478206 1.550942 1.313894 -0.000314 -0.003661 -3251830.000000 1 0 0
1.230591 -16.271094 7.019611 17.763384 -1.495310 1.164540 0.026559 -0.005914 2721050.000000 1 0 0
-5.351809 -10.404894 -14.632989 18.735743 1.095731 2.467094 0.013897 -0.004483 311416.000000 1 0 0
-0.105509 -17.237494 -5.952789 18.236722 1.564675 1.903308 0.039900 -0.014124 335567.000000 1 0 0
