# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.686306 -10.711048 -14.329579 17.903475 1.506809 2.498725 0.012382 -0.000774 741174.000000 1 0 0
2.161094 -13.394348 -13.117379 18.871792 -1.410831 2.339326 0.007763 0.009199 1942900.000000 1 0 0
2.199794 -11.074648 -14.685779 18.524552 -1.374715 2.486143 0.007510 0.002318 405751.000000 1 0 0
-5.684006 -6.369348 -16.472379 18.553054 0.842196 2.663454 0.028048 -0.002345 -766434.000000 1 0 0
4.535894 -14.057448 -11.480479 18.707955 -1.258675 2.231495 0.004369 0.006094 -59169.800000 1 0 0
14.040894 -10.498348 -7.940679 19.246205 -0.642026 1.996085 0.049750 -0.013376 -751914.000000 1 0 0
6.925594 10.804852 -10.796779 16.771378 1.000795 2.270201 0.033833 -0.018130 166708.000000 1 0 0
5.763894 -4.164548 -12.554179 14.428213 -0.625683 2.626228 0.014552 -0.006710 1940620.000000 1 0 0
13.711894 0.571552 -10.011579 16.987478 0.041659 2.201051 0.032321 -0.001985 1875830.000000 1 0 0
14.056394 5.089752 -10.309879 18.159884 0.347409 2.174540 0.038664 -0.005990 -272092.000000 1 0 0
4.115094 4.304752 -13.405479 14.668734 0.807919 2.723540 0.004212 0.001311 2371270.000000 1 0 0
10.472494 -4.994648 -13.752379 17.992987 -0.445022 2.440781 0.039707 -0.005060 -1105630.000000 1 0 0
2.635894 -7.510748 -12.009179 14.407625 -1.233276 2.556262 0.000401 -0.001670 1331290.000000 1 0 0
-5.575906 -2.077248 -15.124379 16.252770 0.356612 2.766770 0.017117 -0.001344 1378330.000000 1 0 0
10.644294 0.154752 -9.658879 14.374244 0.014537 2.307645 0.008766 0.002723 2559450.000000 1 0 0
-1.605706 -9.544848 -16.869179 19.448692 1.404129 2.620686 0.022342 -0.010451 858767.000000 1 0 0
8.657994 1.690552 -18.043079 20.084111 0.192833 2.686854 0.028814 -0.007696 -1431010.000000 1 0 0
16.561194 -5.840748 -8.827779 19.654952 -0.339057 2.036596 0.097795 -0.014296 -1120370.000000 1 0 0
10.018594 7.611352 -9.944679 16.037504 0.649695 2.239652 0.025584 -0.004499 502882.000000 1 0 0
13.876394 -2.230048 -10.607079 17.607883 -0.159346 2.217307 0.048535 -0.006087 -2489570.000000 1 0 0
7.238694 -1.818548 -13.715579 15.614830 -0.246132 2.643235 0.022497 -0.006480 1643430.000000 1 0 0
-2.884406 6.643952 -13.796579 15.582281 -1.161209 2.658154 0.004187 0.000241 1334720.000000 1 0 0
11.225994 1.794852 -13.995479 18.031025 0.158542 2.459395 0.025806 -0.002117 133421.000000 1 0 0
-2.306406 10.710052 -12.835479 16.875255 -1.358686 2.435048 0.000132 -0.000190 -1971940.000000 1 0 0
2.833494 -0.930048 -15.213579 15.503118 -0.317154 2.948023 0.015304 -0.006155 7765.180000 1 0 0
-9.074206 0.419852 -15.232279 17.735271 -0.046236 2.603854 0.017584 -0.002619 -1503730.000000 1 0 0
2.343494 -1.705848 -17.926679 18.159507 -0.629212 2.981288 0.032501 -0.018247 -490990.000000 1 0 0
0.924294 7.879452 -13.202379 15.402691 1.454026 2.600502 0.000958 -0.002341 -993928.000000 1 0 0
9.344494 -8.928348 -9.850179 16.249954 -0.762628 2.222028 0.021628 -0.003342 864601.000000 1 0 0
3.850994 7.318552 -13.349179 15.703246 1.086412 2.586953 0.000454 -0.003259 1487770.000000 1 0 0
-2.818706 9.115252 -15.419179 18.132402 -1.270894 2.587477 0.002102 0.000519 -474491.000000 1 0 0
5.559394 -7.568348 -15.263879 17.921293 -0.937251 2.590051 0.035916 -0.011378 651820.000000 1 0 0
4.272494 7.382552 -16.228579 18.333659 1.046164 2.657676 -0.000004 -0.001343 353146.000000 1 0 0
-0.320406 5.064452 -13.467379 14.391721 -1.507615 2.781240 0.010203 -0.003414 1508630.000000 1 0 0
