# x y z rho theta phi s1 s2 stress_xx np intf bulk
-0.828322 -10.620116 -14.386539 17.900992 1.492958 2.504238 -0.004416 -0.001540 883718.000000 1 0 0
2.018378 -13.352516 -13.026939 18.763387 -1.420771 2.338208 -0.001670 0.006841 825124.000000 1 0 0
2.070778 -11.095716 -14.744139 18.568594 -1.386290 2.488217 -0.007322 0.004760 -334917.000000 1 0 0
-5.548622 -6.259516 -16.479639 18.480997 0.845529 2.671900 0.007626 -0.000136 -1215510.000000 1 0 0
4.495878 -14.080216 -11.548339 18.757120 -1.261724 2.234042 0.000003 0.008627 1351190.000000 1 0 0
13.946078 -10.755016 -7.875439 19.292123 -0.656923 1.991300 0.015256 0.007006 -729167.000000 1 0 0
6.939978 10.805184 -10.906339 16.848250 0.999866 2.274870 0.012377 -0.004884 85130.000000 1 0 0
5.723178 -4.172016 -12.608639 14.461614 -0.629905 2.629803 -0.003055 0.000766 2647610.000000 1 0 0
13.722678 0.456184 -10.117739 17.055458 0.033231 2.205856 0.007619 0.001625 1469490.000000 1 0 0
14.037678 4.965284 -10.377339 18.149370 0.339977 2.179463 0.005016 -0.004206 204188.000000 1 0 0
4.094778 4.299584 -13.544539 14.788785 0.809791 2.728455 0.006378 -0.001851 1054050.000000 1 0 0
10.289078 -5.035316 -13.756239 17.901219 -0.455119 2.447216 0.020000 -0.000649 97620.600000 1 0 0
2.521378 -7.567416 -12.049539 14.450416 -1.249176 2.556850 -0.004621 0.001784 720926.000000 1 0 0
-5.531022 -1.976516 -15.171739 16.269004 0.343209 2.772222 0.006947 0.000565 966798.000000 1 0 0
10.721178 0.076684 -9.752139 14.493231 0.007152 2.308885 0.003713 -0.000319 3515530.000000 1 0 0
-1.687622 -9.559516 -16.959339 19.541024 1.396058 2.621723 -0.001136 -0.002828 554600.000000 1 0 0
8.642578 1.643484 -17.825239 19.877987 0.187918 2.683127 0.016309 -0.000983 244256.000000 1 0 0
16.418778 -5.889216 -8.886839 19.576390 -0.344393 2.041998 0.013402 0.002771 -525128.000000 1 0 0
10.140278 7.586684 -9.993139 16.132137 0.642331 2.238845 0.010204 -0.000955 422785.000000 1 0 0
13.786478 -2.313316 -10.761039 17.641382 -0.166247 2.226842 0.013137 0.004696 -918777.000000 1 0 0
7.209178 -1.846916 -13.748939 15.633831 -0.250796 2.645470 0.005283 -0.006291 -295370.000000 1 0 0
-2.793622 6.661184 -13.752039 15.533650 -1.173688 2.657949 0.000344 -0.003326 -378175.000000 1 0 0
11.238278 1.647884 -13.961239 17.998073 0.145594 2.458632 0.007964 -0.001191 410158.000000 1 0 0
-2.285922 10.693784 -12.868839 16.887554 -1.360204 2.437240 -0.001031 0.001113 -2176260.000000 1 0 0
2.802678 -1.041416 -15.200939 15.492195 -0.355768 2.947380 0.002644 -0.007251 -368405.000000 1 0 0
-9.027322 0.468184 -15.172839 17.661449 -0.051817 2.604293 0.000560 0.002871 -1043660.000000 1 0 0
2.316778 -1.739116 -18.006439 18.237978 -0.643924 2.982079 0.011723 -0.013329 547613.000000 1 0 0
1.066278 7.818184 -13.128439 15.317208 1.435248 2.600418 0.002985 -0.005767 -820957.000000 1 0 0
